205,3
205,7
206,1
207,8
208,8
209,3
210,1
210,6
211,3
212,7
213,5
214,2
214,5
215,7
215,8
216,1
216,2
216,4
216,5
217,4
217,7
218,2
219,7
220,1
221,1
222,7
223,4
224,7
225,7
226,7
227,2
227,7
227,8
228,2
228,7
229,8
230,2
230,4
230,5
230,7
230,8
231,1
231,2
231,7
232,7
233,2
233,6
234,3
235,8
236,5
237,7
238,1
239,7
240,1
241,1
241,5
241,7
242,2
242,3
242,4
243,2
244,5
244,8
245,7
246,4
246,8
247,3
248,4
249,7
250,2
250,5
250,8
251,1
252,3
253,1
254,5
255,1
256,9
257,4
258,2
259,2
259,3
259,7
259,9
260,3
260,7
260,8
260,9
261,2
261,7
262,4
262,5
262,7
263,8
264,1
265,4
265,7
265,8
266,5
267,2
268,2
269,7
270,6
271,3
272,3
273,4
274,2
275,3
276,7
277,8
278,3
279,7
280,5
281,3
282,7
283,6
284,7
285,1
285,2
285,4
286,8
287,2
288,1
289,7
289,8
290,1
290,2
291,2
292,7
293,1
294,7
295,7
296,3
297,1
298,8
299,2
300,7
301,3
302,7
303,5
304,8
305,7
306,3
306,8
306,9
307,8
308,8
309,8
310,1
311,1
311,2
312,1
313,7
314,5
315,2
315,7
315,8
316,5
317,1
318,6
319,7
320,7
321,5
322,3
323,8
324,3
325,3
326,3
327,5
328,5
328,8
329,1
329,3
329,7
330,2
330,7
331,3
332,4
332,6
333,2
333,7
333,8
334,7
335,4
336,7
337,4
338,7
339,2
340,8
341,7
342,7
343,7
344,7
345,7
346,8
347,2
348,4
349,3
350,3
351,3
352,4
353,8
354,8
355,3
356,1
357,5
357,8
358,7
359,8
360,1
360,5
360,6
361,4
362,8
363,4
364,7
365,8
366,5
367,2
367,8
368,7
368,8
369,3
369,7
370,8
371,7
372,1
373,1
374,1
375,8
376,1
377,3
377,6
377,8
378,4
379,1
379,6
380,7
380,9
381,7
382,1
383,3
384,7
385,4
385,7
386,7
387,5
388,7
389,7
390,4
391,6
392,7
392,8
392,9
393,8
394,7
395,1
395,2
395,3
395,4
395,5
395,7
395,8
396,7
397,7
398,7
399,3
400,7
401,8
402,8
403,1
403,5
403,7
404,7
405,7
406,3
406,4
406,5
407,8
408,2
409,4
410,2
411,3
412,7
412,8
413,7
414,9
415,5
416,7
417,7
418,7
419,5
420,8
421,5
422,7
423,2
423,7
424,7
425,1
425,2
425,3
425,7
426,8
427,7
428,3
428,5
429,5
430,4
431,1
432,9
433,1
433,5
433,6
434,8
435,5
435,7
436,7
437,3
438,7
439,8
440,4
441,7
442,3
443,5
444,5
445,7
446,7
447,4
447,7
448,2
448,3
448,4
448,5
448,7
449,1
450,7
451,7
452,1
452,5
452,6
453,7
454,7
455,7
456,5
457,1
458,7
459,8
460,8
461,7
462,3
463,3
464,1
464,7
465,7
466,8
466,9
467,7
468,4
469,3
470,7
471,4
472,7
473,5
474,4
474,5
474,7
474,8
475,1
475,7
476,3
476,4
476,5
476,7
477,2
478,3
479,2
479,5
480,2
481,2
482,7
482,8
483,9
484,6
485,2
486,2
487,7
488,7
489,8
490,1
490,2
491,7
492,6
493,7
494,7
495,3
496,4
497,2
498,7
499,7
500,2
500,3
500,7
500,8
500,9
501,1
501,6
502,5
503,2
503,7
504,3
505,8
506,1
507,7
508,7
509,8
510,7
510,8
511,8
512,3
513,3
513,4
513,7
514,8
515,2
516,2
517,2
518,7
519,8
520,8
521,1
521,4
521,5
522,2
523,7
524,3
525,2
526,5
527,7
528,1
528,2
528,3
528,5
528,7
528,8
528,9
529,2
530,5
531,1
532,2
533,8
534,3
534,7
535,2
535,4
536,5
537,2
538,1
539,1
539,3
539,4
539,5
539,7
539,8
539,9
540,1
541,3
542,8
543,2
544,4
545,7
546,3
546,7
546,8
547,2
548,1
548,2
548,3
548,5
548,7
549,1
549,2
549,3
549,5
549,7
550,4
551,1
551,2
551,3
551,4
551,5
551,6
551,7
552,1
552,4
553,4
553,8
554,7
555,7
556,2
557,3
558,2
559,2
560,5
560,7
561,8
562,8
563,3
564,1
564,3
564,6
564,7
565,8
566,8
567,7
568,4
569,3
570,4
571,8
572,4
573,2
574,1
575,5
576,5
576,7
577,2
577,3
577,7
577,8
578,5
579,3
580,7
581,8
582,7
583,3
584,7
585,7
586,1
586,4
586,7
587,1
587,2
587,5
587,7
588,7
589,7
590,4
591,5
592,2
593,4
593,7
594,3
595,1
596,2
596,3
596,5
596,7
597,2
598,2
598,3
598,4
599,4
599,8
600,2
600,3
601,1
601,2
602,7
603,2
603,5
604,8
605,8
606,7
607,1
608,3
609,2
610,2
611,6
612,1
613,5
614,2
615,7
616,7
617,1
617,7
617,8
618,1
618,2
618,5
618,7
618,8
619,8
620,2
620,3
620,7
621,8
622,2
623,2
623,5
624,7
625,7
626,3
627,1
628,5
629,7
630,4
631,6
632,7
633,3
634,1
635,7
636,2
636,4
636,5
637,4
637,5
637,7
637,8
638,7
639,3
639,5
640,4
640,8
641,8
642,5
643,7
643,8
644,5
645,4
646,7
647,5
648,7
649,1
649,7
649,8
650,7
651,1
651,2
651,5
651,7
652,3
653,2
653,3
653,7
653,8
654,5
655,2
656,7
657,8
658,3
658,7
659,7
660,1
661,8
662,8
663,8
664,3
665,1
666,9
667,3
668,7
669,7
670,3
670,7
671,7
671,8
672,1
673,6
674,1
674,2
675,2
676,2
676,5
676,7
677,7
678,1
678,2
678,4
678,5
678,7
679,2
680,7
681,7
682,5
683,1
683,3
683,5
683,8
684,7
685,7
686,7
687,1
687,7
688,7
688,8
689,3
690,2
690,7
691,8
692,4
693,7
694,5
695,3
696,4
697,5
698,7
699,1
700,8
701,7
702,8
703,4
704,2
704,8
705,5
706,5
707,5
708,1
708,2
708,3
708,7
708,8
709,1
710,2
711,1
711,5
711,7
712,2
713,5
713,7
714,7
715,9
716,7
717,2
717,3
717,5
717,6
718,1
718,2
718,5
718,7
719,7
720,1
720,6
721,7
722,7
723,2
723,7
723,8
724,3
725,1
726,8
727,1
727,2
727,5
728,2
728,7
729,3
730,1
731,1
732,8
733,2
734,7
735,8
736,2
737,7
738,4
739,1
740,2
740,3
740,4
740,7
740,8
740,9
741,1
741,6
742,7
743,8
744,7
745,8
746,5
746,7
746,8
747,2
748,7
749,5
750,8
751,8
752,3
753,2
753,5
754,7
755,2
756,6
756,8
757,1
758,7
759,2
759,5
760,1
760,2
760,5
760,7
761,1
761,3
761,7
762,8
763,2
764,8
765,5
765,7
766,8
767,7
768,5
769,1
769,2
769,5
769,6
770,2
771,2
772,2
773,3
774,6
775,2
776,8
777,2
778,1
778,8
779,1
780,3
781,6
782,7
783,5
784,7
785,3
786,2
786,5
787,1
788,5
788,7
789,8
790,3
791,8
792,2
793,2
793,4
793,7
794,4
794,7
795,2
796,2
797,6
798,5
799,7
800,1
801,4
802,5
802,7
802,8
802,9
803,7
804,5
805,8
806,5
806,7
807,8
808,3
809,2
809,5
810,9
811,4
812,1
813,6
814,4
815,4
815,5
815,8
816,8
817,3
818,5
819,7
820,8
821,3
821,5
822,4
823,1
823,7
824,1
825,1
825,7
826,7
827,5
828,2
829,7
830,7
831,7
832,4
833,2
833,6
833,7
834,2
834,5
834,7
834,8
834,9
835,4
836,8
837,4
837,7
838,7
839,3
840,4
841,7
841,9
842,3
842,7
843,1
843,8
844,1
845,7
846,2
847,4
848,5
849,5
850,1
851,5
852,2
852,8
853,7
854,4
854,5
855,7
856,7
857,3
858,1
859,4
859,5
860,8
861,7
862,2
863,5
863,8
864,7
865,7
866,2
867,3
867,7
868,7
869,7
869,9
870,2
871,3
872,7
873,7
874,3
875,5
876,8
877,1
878,3
879,7
880,1
880,7
881,8
882,5
882,7
883,7
883,9
884,9
885,7
886,2
886,5
887,7
888,7
889,1
890,2
890,7
891,4
892,7
893,4
894,2
895,8
896,8
897,1
897,8
898,1
898,8
899,4
900,8
901,3
902,2
902,4
902,7
902,8
903,5
903,7
904,2
904,7
905,3
906,7
907,8
908,7
909,7
910,7
911,2
911,7
912,9
913,3
914,1
914,2
914,3
914,5
915,3
916,7
917,2
917,3
918,6
918,7
919,8
920,2
920,5
921,7
922,7
923,7
924,2
925,2
925,3
925,7
926,8
927,7
928,8
929,1
929,3
929,7
930,1
930,2
930,3
930,5
930,6
931,3
932,7
933,4
933,8
934,8
935,1
935,2
935,7
935,8
936,5
937,2
937,4
937,5
937,7
937,8
938,7
939,7
940,1
941,8
942,3
943,2
944,7
945,5
946,2
947,6
948,2
948,5
948,7
949,4
950,7
951,4
952,7
953,2
953,4
953,7
953,8
954,2
955,1
956,1
956,3
956,7
956,9
957,5
958,5
959,7
959,8
960,1
960,2
960,5
960,7
960,8
961,2
962,1
963,7
964,6
965,2
966,3
966,7
967,3
967,5
967,7
968,4
968,7
968,8
969,7
970,7
971,2
972,1
972,6
973,8
974,7
975,7
975,8
976,4
977,7
978,3
978,7
979,5
979,7
980,7
981,8
982,7
983,7
984,5
984,7
985,3
985,7
985,9
986,2
987,4
988,2
988,3
988,4
988,5
988,7
989,5
989,9
990,1
990,3
991,4
991,5
992,7
993,4
994,7
994,9
995,2
995,7
995,8
996,7
997,7
998,2
998,8
999,7
1000,4
1001,7
1002,1
1002,4
1003,8
1004,7
1005,1
1006,9
1007,7
1008,6
1009,3
1010,8
1011,7
1012,7
1013,1
1014,7
1015,7
1016,7
1017,7
1018,2
1019,8
1020,5
1021,1
1022,4
1023,6
1023,7
1024,7
1025,7
1026,7
1027,8
1028,2
1029,8
1030,7
1031,7
1032,8
1033,7
1034,7
1035,4
1036,9
1037,2
1038,1
1039,7
1040,5
1041,1
1042,7
1043,2
1044,1
1044,2
1044,5
1044,8
1045,8
1046,5
1047,4
1048,8
1049,7
1050,2
1050,4
1050,5
1050,8
1051,7
1052,5
1053,2
1054,7
1055,8
1056,2
1057,7
1058,7
1059,7
1060,1
1060,2
1060,7
1061,2
1061,3
1062,2
1062,4
1063,7
1064,3
1065,2
1065,4
1066,7
1067,7
1068,2
1069,3
1069,4
1070,7
1071,7
1072,7
1073,8
1074,7
1075,8
1076,6
1077,4
1078,7
1079,7
1080,7
1081,8
1082,2
1082,7
1083,5
1084,5
1085,7
1086,5
1087,7
1088,8
1089,6
1090,1
1091,7
1092,2
1093,5
1094,4
1095,2
1096,2
1096,4
1097,7
1098,1
1098,6
1099,7
1100,3
1101,8
1102,5
1102,7
1102,8
1103,2
1104,7
1105,7
1106,1
1107,5
1108,5
1109,7
1110,5
1111,8
1112,8
1113,5
1114,7
1115,3
1116,3
1116,7
1117,2
1118,1
1119,7
1119,8
1120,3
1121,8
1122,8
1123,1
1123,3
1123,7
1124,2
1125,1
1126,3
1126,7
1127,2
1127,7
1128,3
1129,4
1129,7
1130,7
1131,3
1132,4
1133,1
1133,7
1133,8
1134,7
1135,1
1136,5
1137,7
1138,2
1138,4
1138,5
1139,3
1140,3
1141,1
1142,7
1143,1
1144,7
1145,5
1146,5
1147,1
1147,3
1147,7
1148,6
1149,3
1149,5
1150,3
1150,7
1151,7
1152,4
1152,8
1153,4
1154,2
1155,2
1156,7
1157,7
1158,7
1159,1
1160,3
1161,7
1162,5
1162,8
1163,7
1164,7
1165,1
1165,4
1166,6
1167,7
1168,7
1169,8
1170,8
1171,1
1171,2
1172,4
1172,8
1173,5
1174,7
1175,7
1176,7
1177,7
1178,4
1179,3
1180,5
1181,2
1182,2
1182,5
1183,7
1184,5
1185,5
1186,9
1187,7
1188,3
1189,2
1189,3
1189,9
1190,6
1191,8
1192,6
1193,7
1194,7
1195,7
1196,4
1197,7
1198,3
1198,5
1198,6
1198,7
1199,7
1200,7
1201,7
1202,1
1203,5
1204,7
1205,8
1206,7
1207,7
1208,1
1209,5
1209,8
1210,4
1210,7
1211,7
1212,7
1213,8
1214,1
1215,7
1216,7
1217,7
1218,7
1219,1
1220,7
1221,7
1222,7
1223,8
1224,8
1225,5
1226,3
1227,7
1228,1
1228,7
1229,7
1230,2
1231,1
1231,3
1231,4
1232,9
1233,4
1234,7
1235,7
1236,7
1237,7
1238,7
1238,8
1239,7
1240,1
1241,5
1241,9
1242,1
1243,4
1243,5
1244,7
1245,2
1245,7
1246,7
1247,6
1248,1
1249,7
1250,7
1251,3
1251,8
1252,2
1253,3
1253,5
1254,7
1255,8
1256,3
1257,1
1258,7
1258,8
1259,6
1260,6
1261,7
1262,2
1263,8
1264,6
1265,5
1266,7
1267,5
1268,4
1269,1
1270,8
1271,7
1272,7
1273,7
1274,2
1275,8
1276,4
1277,8
1278,7
1279,2
1279,4
1280,7
1281,3
1281,5
1282,7
1283,2
1284,2
1284,5
1285,7
1286,1
1286,2
1286,3
1286,8
1287,7
1288,8
1289,5
1290,2
1290,3
1291,7
1291,8
1292,2
1293,4
1293,7
1294,8
1295,7
1295,9
1296,7
1297,8
1298,3
1299,1
1300,8
1301,6
1302,6
1303,8
1304,7
1305,3
1306,7
1307,9
1308,1
1309,8
1310,7
1311,2
1311,7
1312,1
1312,6
1312,7
1312,8
1313,8
1314,2
1315,5
1316,2
1316,3
1316,7
1317,3
1318,8
1319,2
1320,5
1321,1
1322,8
1323,8
1324,2
1325,3
1326,1
1327,8
1328,7
1329,4
1329,7
1329,8
1330,2
1330,7
1330,9
1331,2
1331,4
1332,3
1333,3
1333,7
1334,7
1335,7
1336,8
1337,1
1338,8
1339,5
1340,5
1341,8
1342,7
1343,7
1344,7
1345,1
1346,8
1347,7
1348,1
1349,3
1350,7
1351,6
1352,7
1353,3
1354,6
1354,7
1354,8
1355,7
1356,6
1357,8
1358,7
1359,2
1359,3
1359,5
1359,7
1360,3
1361,1
1361,2
1361,7
1362,7
1363,7
1364,5
1365,8
1366,7
1367,7
1367,9
1368,3
1368,9
1369,2
1370,1
1370,7
1371,7
1372,7
1373,1
1373,7
1373,8
1374,7
1375,8
1376,3
1377,2
1377,4
1378,4
1378,7
1379,7
1380,5
1381,9
1382,7
1383,7
1384,7
1385,7
1386,8
1387,2
1387,7
1387,8
1388,7
1389,8
1390,8
1391,4
1391,5
1392,2
1392,3
1392,8
1393,7
1394,7
1395,7
1396,5
1397,1
1398,8
1399,7
1400,7
1401,7
1402,2
1402,8
1403,1
1403,2
1403,5
1404,5
1405,7
1406,7
1407,3
1407,7
1408,7
1409,8
1410,7
1411,1
1411,2
1411,5
1412,7
1413,8
1414,2
1414,5
1414,7
1415,7
1415,8
1416,7
1417,7
1418,7
1419,7
1420,8
1421,7
1421,8
1422,7
1422,8
1423,8
1424,5
1425,4
1426,7
1427,2
1427,7
1428,7
1429,4
1430,3
1431,6
1432,2
1433,5
1434,7
1435,2
1436,5
1437,2
1438,7
1439,8
1440,7
1441,7
1442,2
1442,3
1442,5
1442,8
1443,8
1444,2
1445,2
1446,8
1447,1
1448,5
1449,8
1450,7
1451,1
1451,3
1451,7
1452,1
1453,2
1454,9
1455,1
1455,2
1456,6
1457,5
1457,7
1457,8
1458,7
1459,1
1459,7
1460,8
1461,1
1462,7
1463,2
1463,7
1464,1
1465,8
1466,8
1467,7
1468,5
1469,1
1470,7
1471,5
1472,5
1473,7
1474,5
1475,8
1476,1
1477,7
1478,5
1479,5
1479,8
1480,7
1481,3
1481,7
1482,2
1483,9
1484,8
1485,8
1486,5
1486,7
1486,8
1487,5
1488,2
1489,7
1490,2
1491,7
1492,1
1493,7
1494,2
1495,7
1496,6
1497,5
1498,7
1498,8
1498,9
1499,8
1500,7
1501,7
1502,7
1503,7
1504,4
1505,5
1505,7
1506,7
1507,1
1508,4
1508,7
1509,2
1509,3
1509,7
1510,1
1511,7
1512,8
1513,7
1514,5
1515,4
1516,8
1517,8
1518,8
1519,7
1520,4
1521,2
1521,7
1521,8
1522,6
1523,7
1524,1
1525,7
1526,2
1527,5
1527,8
1528,8
1529,8
1530,3
1531,2
1531,7
1532,7
1533,4
1534,4
1534,5
1535,8
1536,1
1536,3
1536,5
1536,7
1537,4
1538,1
1539,3
1540,7
1541,2
1541,7
1542,3
1543,4
1544,4
1545,4
1546,5
1546,7
1547,1
1547,2
1547,3
1547,5
1547,6
1548,7
1549,1
1550,1
1551,5
1552,1
1553,7
1554,1
1554,6
1555,7
1556,7
1557,5
1558,7
1558,8
1559,7
1560,2
1561,7
1562,5
1563,1
1563,2
1563,5
1563,8
1564,7
1565,7
1566,2
1567,7
1568,1
1569,7
1569,8
1570,2
1570,8
1571,2
1571,4
1571,5
1572,6
1573,5
1574,7
1575,2
1576,4
1577,3
1577,7
1578,8
1579,4
1580,1
1581,7
1582,7
1583,7
1584,3
1585,1
1585,2
1585,7
1586,2
1586,7
1587,7
1588,8
1589,8
1590,2
1591,1
1591,8
1592,7
1593,7
1594,3
1595,3
1596,1
1597,7
1598,2
1599,2
1600,7
1601,3
1602,3
1603,1
1604,7
1605,1
1606,1
1607,7
1608,7
1609,7
1610,7
1611,1
1612,8
1613,2
1613,4
1613,7
1614,7
1615,7
1616,7
