1314,1
1315,4
1316,1
1316,2
1316,6
1317,2
1318,7
1319,1
1320,4
1321,0
1322,7
1323,7
1324,1
1325,2
1326,0
1327,7
1328,6
1329,3
1329,6
1329,7
1330,1
1330,6
1330,8
1331,1
1331,3
1332,2
1333,2
1333,6
1334,6
1335,6
1336,7
1337,0
1338,7
1339,4
1340,4
1341,7
1342,6
1343,6
1344,6
1345,0
1346,7
1347,6
1348,0
1349,2
1350,6
1351,5
1352,6
1353,2
1354,5
1354,6
1354,7
1355,6
1356,5
1357,7
1358,6
1359,1
1359,2
1359,4
1359,6
1360,2
1361,0
1361,1
1361,6
1362,6
1363,6
1364,4
1365,7
1366,6
1367,6
1367,8
1368,2
1368,8
1369,1
1370,0
1370,6
1371,6
1372,6
1373,0
1373,6
1373,7
1374,6
1375,7
1376,2
1377,1
1377,3
1378,3
1378,6
1379,6
1380,4
1381,8
1382,6
1383,6
1384,6
1385,6
1386,7
1387,1
1387,6
1387,7
1388,6
1389,7
1390,7
1391,3
1391,4
1392,1
1392,2
1392,7
1393,6
1394,6
1395,6
1396,4
1397,0
1398,7
1399,6
1400,6
1401,6
1402,1
1402,7
1403,0
1403,1
1403,4
1404,4
1405,6
1406,6
1407,2
1407,6
1408,6
1409,7
1410,6
1411,0
1411,1
1411,4
1412,6
1413,7
1414,1
1414,4
1414,6
1415,6
1415,7
1416,6
1417,6
1418,6
1419,6
1420,7
1421,6
1421,7
1422,6
1422,7
1423,7
1424,4
1425,3
1426,6
1427,1
1427,6
1428,6
1429,3
1430,2
1431,5
1432,1
1433,4
1434,6
1435,1
1436,4
1437,1
1438,6
1439,7
1440,6
1441,6
1442,1
1442,2
1442,4
1442,7
1443,7
1444,1
1445,1
1446,7
1447,0
1448,4
1449,7
1450,6
1451,0
1451,2
1451,6
1452,0
1453,1
1454,8
1455,0
1455,1
1456,5
1457,4
1457,6
1457,7
1458,6
1459,0
1459,6
1460,7
1461,0
1462,6
1463,1
1463,6
1464,0
1465,7
1466,7
1467,6
1468,4
1469,0
1470,6
1471,4
1472,4
1473,6
1474,4
1475,7
1476,0
1477,6
1478,4
1479,4
1479,7
1480,6
1481,2
1481,6
1482,1
1483,8
1484,7
1485,7
1486,4
1486,6
1486,7
1487,4
1488,1
1489,6
1490,1
1491,6
1492,0
1493,6
1494,1
1495,6
1496,5
1497,4
1498,6
1498,7
1498,8
1499,7
1500,6
1501,6
1502,6
1503,6
1504,3
1505,4
1505,6
1506,6
1507,0
1508,3
1508,6
1509,1
1509,2
1509,6
1510,0
1511,6
1512,7
1513,6
1514,4
1515,3
1516,7
1517,7
1518,7
1519,6
1520,3
1521,1
1521,6
1521,7
1522,5
1523,6
1524,0
1525,6
1526,1
1527,4
1527,7
1528,7
1529,7
1530,2
1531,1
1531,6
1532,6
1533,3
1534,3
1534,4
1535,7
1536,0
1536,2
1536,4
1536,6
1537,3
1538,0
1539,2
1540,6
1541,1
1541,6
1542,2
1543,3
1544,3
1545,3
1546,4
1546,6
1547,0
1547,1
1547,2
1547,4
1547,5
1548,6
1549,0
1550,0
1551,4
1552,0
1553,6
1554,0
1554,5
1555,6
1556,6
1557,4
1558,6
1558,7
1559,6
1560,1
1561,6
1562,4
1563,0
1563,1
1563,4
1563,7
1564,6
1565,6
1566,1
1567,6
1568,0
1569,6
1569,7
1570,1
1570,7
1571,1
1571,3
1571,4
1572,5
1573,4
1574,6
1575,1
1576,3
1577,2
1577,6
1578,7
1579,3
1580,0
1581,6
1582,6
1583,6
1584,2
1585,0
1585,1
1585,6
1586,1
1586,6
1587,6
1588,7
1589,7
1590,1
1591,0
1591,7
1592,6
1593,6
1594,2
1595,2
1596,0
1597,6
1598,1
1599,1
1600,6
1601,2
1602,2
1603,0
1604,6
1605,0
1606,0
1607,6
1608,6
1609,6
1610,6
1611,0
1612,7
1613,1
1613,3
1613,6
1614,6
1615,6
1616,6
